Sam Watson,Claire Underwood
Luke Welch,David Palmer
Austin Lee,David Palmer
Connor Campbell,David Palmer
Lucas Dowd,Josiah Bartlet
Ian Alsop,Lisa Simpson
Justin White,Claire Underwood
Kimberly Taylor,David Palmer
Nathan Chapman,David Palmer
Keith Taylor,Lisa Simpson
Trevor Hudson,Lisa Simpson
Anthony Sharp,Lisa Simpson
Sebastian Mackay,Josiah Bartlet
Nathan Langdon,Claire Underwood
Michelle Carr,Lisa Simpson
Lucas May,David Palmer
Lily Poole,Lisa Simpson
Claire Ellison,David Palmer
Julia Tucker,Claire Underwood
Virginia Gray,Josiah Bartlet
Colin Kerr,Lisa Simpson
Owen Jones,Josiah Bartlet
Stephen Thomson,Lisa Simpson
Penelope Vance,Claire Underwood
Sally Russell,Lisa Simpson
Tim Young,David Palmer
Brian Clarkson,Claire Underwood
Brian Ball,David Palmer
Emma North,David Palmer
Leonard Cameron,Lisa Simpson
Stephen Mackenzie,Lisa Simpson
James Clarkson,Lisa Simpson
Wanda Newman,David Palmer
James McLean,Josiah Bartlet
Penelope Rampling,David Palmer
Sam Buckland,Claire Underwood
Irene Chapman,Josiah Bartlet
Madeleine Gray,Josiah Bartlet
Diana Langdon,Josiah Bartlet
Bella Skinner,Claire Underwood
Donna Graham,Josiah Bartlet
Kylie Johnston,Josiah Bartlet
Joe Duncan,David Palmer
Gabrielle Marshall,Josiah Bartlet
Carol Stewart,Lisa Simpson
Joe Watson,David Palmer
Rebecca Baker,Claire Underwood
Jane Lewis,Lisa Simpson
Theresa Pullman,Lisa Simpson
Emma Skinner,David Palmer
Faith Piper,Josiah Bartlet
Dan Nash,Lisa Simpson
Joanne Rampling,Claire Underwood
Megan Buckland,Josiah Bartlet
Jan Davidson,Claire Underwood
Trevor Edmunds,Claire Underwood
Diana Peters,Claire Underwood
Nathan Manning,David Palmer
Luke Anderson,Josiah Bartlet
Amelia Nash,Lisa Simpson
Adrian Forsyth,David Palmer
Yvonne Marshall,Josiah Bartlet
Jan Walsh,Lisa Simpson
Jessica Henderson,Lisa Simpson
Sean Marshall,David Palmer
Sean Lewis,David Palmer
Caroline Bower,Claire Underwood
Leah Bell,Claire Underwood
Brandon Rees,Claire Underwood
Molly Oliver,Lisa Simpson
Vanessa Berry,Josiah Bartlet
Audrey Nolan,Claire Underwood
Ella Brown,Josiah Bartlet
Virginia Lyman,Claire Underwood
Lucas Davies,Lisa Simpson
Bernadette Howard,Josiah Bartlet
Benjamin Nolan,Josiah Bartlet
Lisa Johnston,Claire Underwood
Katherine Hill,Josiah Bartlet
Deirdre Jackson,Josiah Bartlet
Caroline Gill,Josiah Bartlet
Anne Fisher,David Palmer
Sonia Nash,Josiah Bartlet
Thomas Walsh,Lisa Simpson
Audrey Ellison,Claire Underwood
Mary Black,Claire Underwood
Joan Springer,Claire Underwood
Sonia Springer,Josiah Bartlet
Owen Poole,Josiah Bartlet
Eric Hamilton,Lisa Simpson
Dominic Hemmings,Josiah Bartlet
Austin May,David Palmer
Anthony Randall,Josiah Bartlet
Lillian James,Josiah Bartlet
Rachel Springer,David Palmer
Yvonne Johnston,David Palmer
Carl Wallace,Claire Underwood
Benjamin Dickens,Lisa Simpson
Joanne Smith,Josiah Bartlet
Karen Walker,David Palmer
Ian Lee,Lisa Simpson
Nathan Randall,David Palmer
Sam Ferguson,Josiah Bartlet
Alexander Lee,Lisa Simpson
Samantha North,Josiah Bartlet
Cameron Smith,Josiah Bartlet
Simon Walker,Josiah Bartlet
Owen Newman,David Palmer
Sebastian Hart,Lisa Simpson
Ian Young,Josiah Bartlet
John Miller,Claire Underwood
Julia Langdon,Josiah Bartlet
Evan Marshall,Claire Underwood
Irene Lewis,Claire Underwood
Robert Russell,Josiah Bartlet
Jonathan Springer,Josiah Bartlet
Andrea Nash,David Palmer
Lucas Forsyth,Lisa Simpson
Anna Bond,David Palmer
Karen Hodges,Claire Underwood
Brian Peters,Lisa Simpson
Felicity Watson,Claire Underwood
Ian Metcalfe,Josiah Bartlet
Jessica Bell,Lisa Simpson
Luke Ball,Lisa Simpson
Boris Bond,David Palmer
Irene Ball,David Palmer
Peter Hill,Claire Underwood
Abigail Lewis,David Palmer
Amy Grant,Claire Underwood
Tim Hamilton,Josiah Bartlet
Stephen Mills,David Palmer
Simon Morgan,Lisa Simpson
Lily Hunter,Josiah Bartlet
Ella Cameron,David Palmer
Elizabeth Slater,Josiah Bartlet
Penelope Black,David Palmer
Vanessa Randall,David Palmer
Alison Smith,David Palmer
Una Howard,Josiah Bartlet
Paul Davies,Claire Underwood
Jacob Martin,Josiah Bartlet
Maria Mitchell,David Palmer
Lillian Chapman,David Palmer
Zoe Brown,Lisa Simpson
Justin Sanderson,David Palmer
Dan Paterson,Claire Underwood
Harry Hill,David Palmer
Boris Gibson,David Palmer
Michelle Peters,Josiah Bartlet
Peter Buckland,Lisa Simpson
Caroline McDonald,Josiah Bartlet
Blake Fraser,Lisa Simpson
Jake Walsh,Josiah Bartlet
Piers North,Josiah Bartlet
Victoria King,Lisa Simpson
Adrian Baker,Claire Underwood
Anthony Ellison,Claire Underwood
Simon Carr,Claire Underwood
Rose Mitchell,Josiah Bartlet
Deirdre Sanderson,David Palmer
Michael Clarkson,Claire Underwood
Caroline Duncan,David Palmer
Alan Powell,David Palmer
Brandon Davidson,Lisa Simpson
Justin Buckland,Lisa Simpson
Joseph Glover,David Palmer
Vanessa Mackay,David Palmer
Leonard Roberts,David Palmer
Lillian Stewart,Lisa Simpson
Caroline North,Claire Underwood
Edward Greene,Josiah Bartlet
Elizabeth MacLeod,Josiah Bartlet
Austin Avery,Lisa Simpson
Angela Avery,David Palmer
Fiona Hill,Lisa Simpson
Joanne Cameron,David Palmer
Sebastian Short,Josiah Bartlet
Cameron Murray,David Palmer
Dominic Rees,Lisa Simpson
Amy McDonald,Josiah Bartlet
Ryan Morgan,David Palmer
Ryan Arnold,Josiah Bartlet
Lisa Bond,Josiah Bartlet
Sonia Lee,David Palmer
Audrey Hill,David Palmer
Amanda Welch,Lisa Simpson
Eric Knox,Josiah Bartlet
Trevor McGrath,Josiah Bartlet
Benjamin Hughes,Claire Underwood
Christopher Vaughan,Josiah Bartlet
Grace Dowd,David Palmer
Madeleine Bower,David Palmer
Adrian Scott,Claire Underwood
Stephen Mitchell,Lisa Simpson
Isaac Bailey,David Palmer
Dorothy Terry,Claire Underwood
Sue Butler,David Palmer
Zoe Graham,Claire Underwood
Chloe Harris,Lisa Simpson
Olivia Reid,David Palmer
Grace Peters,David Palmer
David Howard,Josiah Bartlet
Claire Knox,David Palmer
Stephen Black,David Palmer
Anthony Brown,Claire Underwood
Wendy Campbell,David Palmer
Una Knox,Lisa Simpson
Dylan Grant,Claire Underwood
Sean McGrath,Lisa Simpson
Liam Vaughan,Claire Underwood
Andrew Ellison,Lisa Simpson
Steven James,Josiah Bartlet
Connor Cornish,Lisa Simpson
Una Glover,Josiah Bartlet
Vanessa Roberts,Claire Underwood
Phil Berry,Josiah Bartlet
Evan Sanderson,Josiah Bartlet
Blake Churchill,Lisa Simpson
Carol Dyer,David Palmer
Dominic Ince,Claire Underwood
Trevor Howard,Josiah Bartlet
James Ogden,Lisa Simpson
Fiona MacLeod,Josiah Bartlet
Zoe Abraham,Lisa Simpson
Nicola Ross,Claire Underwood
Faith Scott,David Palmer
Blake Carr,David Palmer
William Dickens,Josiah Bartlet
John Rampling,Josiah Bartlet
Gordon Lewis,David Palmer
Audrey Hunter,David Palmer
Caroline Avery,Claire Underwood
Joseph Hodges,Claire Underwood
Zoe Davidson,Lisa Simpson
Brandon Quinn,Lisa Simpson
Nicola Parsons,Josiah Bartlet
Ryan Fisher,David Palmer
Madeleine Coleman,Lisa Simpson
Olivia Cameron,Lisa Simpson
Max Jones,David Palmer
Hannah Arnold,Claire Underwood
Wendy Watson,Lisa Simpson
Luke Hunter,Claire Underwood
Joanne Duncan,David Palmer
Madeleine Scott,Josiah Bartlet
Lauren Davidson,David Palmer
Audrey Pullman,Claire Underwood
Deirdre Kelly,Josiah Bartlet
Wanda Parr,Josiah Bartlet
Natalie Piper,Josiah Bartlet
Yvonne Rampling,Lisa Simpson
Gavin Vance,David Palmer
Thomas Davidson,Lisa Simpson
Charles Ferguson,Josiah Bartlet
Kylie Davies,Josiah Bartlet
Elizabeth Paterson,Claire Underwood
Ava Mitchell,Claire Underwood
Yvonne Avery,Claire Underwood
Tim Duncan,Lisa Simpson
Megan Ferguson,Lisa Simpson
Lauren Vance,Josiah Bartlet
Lauren Nolan,David Palmer
Emily Graham,David Palmer
Austin James,Lisa Simpson
Dan Mathis,David Palmer
Lillian Berry,David Palmer
Rachel Rutherford,Josiah Bartlet
Carol Slater,Lisa Simpson
Warren Reid,David Palmer
Anna Hemmings,Josiah Bartlet
Victoria Ince,Josiah Bartlet
Jane Pullman,Lisa Simpson
Isaac Mathis,Josiah Bartlet
Yvonne Paterson,Lisa Simpson
Adam Peake,David Palmer
Fiona Johnston,Josiah Bartlet
Nicola Rampling,Josiah Bartlet
Jennifer Harris,Josiah Bartlet
Zoe MacLeod,David Palmer
Anna Fisher,David Palmer
Elizabeth Clarkson,David Palmer
Rebecca Bailey,David Palmer
Owen Mills,Lisa Simpson
Melanie Mitchell,David Palmer
Alison Buckland,Claire Underwood
Lucas Kerr,Josiah Bartlet
Joanne Manning,Josiah Bartlet
Hannah Short,Josiah Bartlet
Dan MacLeod,Lisa Simpson
Anne Fraser,Lisa Simpson
Alexander King,Josiah Bartlet
Piers Vaughan,Josiah Bartlet
Anna Bell,David Palmer
Carolyn Fraser,Claire Underwood
James Greene,Lisa Simpson
Chloe Hardacre,Claire Underwood
Jane Vance,Josiah Bartlet
Diana Arnold,Josiah Bartlet
Carol Miller,Claire Underwood
Jake Hart,David Palmer
Oliver Young,Josiah Bartlet
Evan Ince,Lisa Simpson
Heather Martin,David Palmer
Claire MacLeod,David Palmer
Simon Gill,Claire Underwood
Faith Howard,Lisa Simpson
Dan North,Claire Underwood
Carol Peters,Lisa Simpson
Julia Dyer,Josiah Bartlet
Alexandra Hughes,Josiah Bartlet
Maria Lee,David Palmer
Andrew Mackay,Claire Underwood
Emma White,Claire Underwood
Jasmine Fisher,David Palmer
Heather Ellison,Lisa Simpson
Jennifer Thomson,Josiah Bartlet
Dominic Gibson,David Palmer
Virginia White,Josiah Bartlet
Virginia Black,David Palmer
Theresa Oliver,David Palmer
Chloe Rutherford,Josiah Bartlet
Andrew Turner,Claire Underwood
Ryan Alsop,David Palmer
Connor Slater,David Palmer
Max Avery,Josiah Bartlet
Adam Duncan,David Palmer
Carolyn Kerr,Josiah Bartlet
Emma Manning,David Palmer
Elizabeth MacDonald,Claire Underwood
Jasmine Anderson,Lisa Simpson
Joseph Avery,Lisa Simpson
Rebecca Thomson,Lisa Simpson
Carolyn Davidson,Claire Underwood
Kylie Fisher,David Palmer
Stephanie Gray,Josiah Bartlet
Amanda Ball,David Palmer
Joe Edmunds,David Palmer
Peter Hardacre,Lisa Simpson
Gordon Henderson,David Palmer
Brandon Campbell,Claire Underwood
Vanessa Sanderson,Lisa Simpson
Alan Forsyth,Lisa Simpson
Nicola Rutherford,Josiah Bartlet
Paul James,Claire Underwood
Nicola White,David Palmer
Peter Hart,Josiah Bartlet
Brian Bailey,Lisa Simpson
Penelope Grant,Lisa Simpson
Alexander Sharp,David Palmer
Evan Gill,David Palmer
Harry Howard,Josiah Bartlet
Abigail Watson,David Palmer
Abigail Metcalfe,Lisa Simpson
Ruth Gibson,Claire Underwood
Andrea Avery,Lisa Simpson
Jason Pullman,Josiah Bartlet
Ian James,Josiah Bartlet
Kevin Burgess,Josiah Bartlet
Oliver Fisher,Claire Underwood
Gavin Baker,Lisa Simpson
James Ferguson,Josiah Bartlet
Michelle Pullman,David Palmer
Steven Berry,Claire Underwood
Heather McGrath,Lisa Simpson
Rose Abraham,Lisa Simpson
Amelia Blake,Lisa Simpson
Alexander Burgess,David Palmer
Andrea Campbell,Josiah Bartlet
Molly Clarkson,Lisa Simpson
Samantha Johnston,Lisa Simpson
James Dickens,Lisa Simpson
Anna North,Lisa Simpson
Donna Rees,Lisa Simpson
Emma Churchill,Josiah Bartlet
Colin Mathis,David Palmer
Michael Carr,Josiah Bartlet
Joan Bell,David Palmer
Jennifer Baker,David Palmer
Molly Robertson,Josiah Bartlet
Carol Davidson,Claire Underwood
Christian Hughes,Claire Underwood
Yvonne Murray,David Palmer
Kimberly White,Josiah Bartlet
Stewart Lambert,Claire Underwood
Alexander Berry,Josiah Bartlet
Megan MacDonald,Josiah Bartlet
Ruth Watson,Lisa Simpson
Frank Randall,David Palmer
Dylan Nash,David Palmer
Dominic Quinn,Claire Underwood
Anne Dickens,Josiah Bartlet
Evan Peake,Claire Underwood
Una Ball,Josiah Bartlet
James Nolan,Lisa Simpson
Victoria Hardacre,David Palmer
Ian Smith,Lisa Simpson
Dorothy Burgess,Lisa Simpson
Mary Johnston,Lisa Simpson
Cameron Morrison,Josiah Bartlet
Dorothy Sharp,Lisa Simpson
Natalie MacDonald,Claire Underwood
Owen Ince,Josiah Bartlet
Emma Dyer,Claire Underwood
Maria Sutherland,Claire Underwood
Neil Hemmings,Josiah Bartlet
Megan Mackay,Josiah Bartlet
Dominic Berry,Lisa Simpson
Jane Metcalfe,Claire Underwood
Jacob Stewart,Claire Underwood
Andrew Burgess,Lisa Simpson
Kylie Wright,David Palmer
Liam McGrath,David Palmer
Sean Nash,David Palmer
Carol Hardacre,Claire Underwood
Sarah Knox,Josiah Bartlet
Sarah May,David Palmer
Diana Blake,Lisa Simpson
Cameron Sanderson,Josiah Bartlet
Owen Walsh,Lisa Simpson
Connor Rutherford,David Palmer
Anne Turner,Claire Underwood
Richard MacLeod,Josiah Bartlet
Irene Jones,Lisa Simpson
Victor MacLeod,Lisa Simpson
Felicity Jackson,Josiah Bartlet
Elizabeth Reid,David Palmer
Lisa Churchill,Lisa Simpson
Zoe Mackenzie,Josiah Bartlet
Evan Dyer,David Palmer
Christian Paige,Josiah Bartlet
Eric Edmunds,Lisa Simpson
Joan Davies,Josiah Bartlet
Jason Hamilton,Josiah Bartlet
Caroline Ferguson,Claire Underwood
Michelle Stewart,Claire Underwood
Amy Mills,David Palmer
Oliver Ross,Lisa Simpson
Stewart Lyman,Claire Underwood
Phil Chapman,Josiah Bartlet
Owen Slater,Claire Underwood
Simon Hunter,Claire Underwood
Alison Henderson,David Palmer
Olivia Grant,Lisa Simpson
Joshua Walker,Lisa Simpson
Brian Coleman,Josiah Bartlet
Joseph Murray,Josiah Bartlet
Michael Graham,David Palmer
Jack Graham,Lisa Simpson
Trevor Miller,Josiah Bartlet
Carl Paterson,David Palmer
Penelope Lee,David Palmer
Evan Turner,Lisa Simpson
Alan Jackson,David Palmer
Sean White,David Palmer
Andrea Greene,Lisa Simpson
Anna Mitchell,Claire Underwood
Max Mathis,Lisa Simpson
Ian Forsyth,Claire Underwood
Keith Bower,Claire Underwood
Adam Bond,Josiah Bartlet
Faith McLean,Lisa Simpson
Connor Nash,Claire Underwood
David Butler,David Palmer
Jennifer Mackay,Josiah Bartlet
Benjamin Rees,David Palmer
Amanda Nolan,Josiah Bartlet
Paul Hodges,Claire Underwood
Julian Gibson,David Palmer
Karen Short,Claire Underwood
Lily Kerr,Claire Underwood
Fiona Vaughan,Josiah Bartlet
Rose Robertson,David Palmer
Stephanie Peake,Josiah Bartlet
Trevor Ellison,Josiah Bartlet
Jake Paterson,David Palmer
Carolyn Baker,David Palmer
Richard Morgan,Josiah Bartlet
Frank Blake,Lisa Simpson
Zoe Rampling,David Palmer
Natalie Bond,David Palmer
Jonathan Skinner,Josiah Bartlet
Penelope Reid,Claire Underwood
Jacob Abraham,David Palmer
Megan Mackenzie,Claire Underwood
Isaac Churchill,Josiah Bartlet
Jason Edmunds,David Palmer
Liam Dowd,David Palmer
Madeleine Quinn,Lisa Simpson
Paul Parsons,Josiah Bartlet
Sue Hodges,Josiah Bartlet
Kevin Clark,Josiah Bartlet
Joshua Rampling,Lisa Simpson
Matt McLean,Lisa Simpson
Yvonne James,Claire Underwood
Connor Bower,Josiah Bartlet
Emily Walsh,David Palmer
Michelle Bell,Claire Underwood
Dorothy Knox,Claire Underwood
Alexander Taylor,Lisa Simpson
Andrea Jackson,David Palmer
Molly Mathis,David Palmer
Christian Dickens,Lisa Simpson
Sam Russell,Lisa Simpson
Karen Glover,Claire Underwood
Joshua Bower,Josiah Bartlet
Leah North,Josiah Bartlet
Michelle Greene,Josiah Bartlet
Neil Springer,David Palmer
Emily Skinner,Josiah Bartlet
Alexander Forsyth,David Palmer
Vanessa Peake,Lisa Simpson
Bella Brown,David Palmer
Theresa Hughes,Josiah Bartlet
Zoe Peake,David Palmer
Kimberly Ferguson,Josiah Bartlet
Audrey Avery,David Palmer
Zoe Davies,Claire Underwood
Keith Stewart,David Palmer
Stephen Vance,David Palmer
John Alsop,Lisa Simpson
Tim Nolan,Claire Underwood
Thomas Piper,Claire Underwood
Brandon Lyman,Lisa Simpson
Joe Ellison,David Palmer
Michael Hodges,Josiah Bartlet
Steven Cameron,Lisa Simpson
Rose Thomson,Lisa Simpson
Sam Newman,Lisa Simpson
Joseph Mackenzie,Claire Underwood
Michael Quinn,Claire Underwood
Jonathan Turner,David Palmer
Colin North,Josiah Bartlet
Lily Hudson,Claire Underwood
Natalie Gray,David Palmer
Maria Payne,Lisa Simpson
Irene Berry,Lisa Simpson
Joshua Sutherland,Claire Underwood
Jan Terry,Josiah Bartlet
Rose North,Josiah Bartlet
Wanda Kelly,Claire Underwood
Audrey Langdon,Claire Underwood
James Slater,Josiah Bartlet
Jake Sharp,Josiah Bartlet
Joe Hill,Lisa Simpson
Sebastian Burgess,David Palmer
Amy Ball,Josiah Bartlet
Sam Mackenzie,Josiah Bartlet
Anthony Walsh,Josiah Bartlet
Joshua Hardacre,Claire Underwood
Austin Lambert,Claire Underwood
James Thomson,Josiah Bartlet
Luke Robertson,David Palmer
Yvonne Davidson,Josiah Bartlet
Carl Poole,Lisa Simpson
Dan Morgan,Lisa Simpson
Benjamin Rutherford,David Palmer
Jacob McLean,Lisa Simpson
Sarah Cornish,Claire Underwood
Warren Burgess,David Palmer
Isaac Vaughan,Claire Underwood
Anna Rees,David Palmer
Amelia James,Lisa Simpson
Joanne White,Lisa Simpson
Adrian Johnston,Josiah Bartlet
Joanne Marshall,David Palmer
Lily Brown,Lisa Simpson
Liam Campbell,Josiah Bartlet
Jasmine Piper,Lisa Simpson
Nicholas Randall,Josiah Bartlet
Natalie Butler,David Palmer
Maria Edmunds,Claire Underwood
Sebastian Scott,Claire Underwood
Ryan Campbell,David Palmer
Kimberly Oliver,Lisa Simpson
Keith Butler,Claire Underwood
Nicola Mitchell,Lisa Simpson
John Poole,Josiah Bartlet
Lillian Cornish,Lisa Simpson
Carol Scott,Josiah Bartlet
Peter Robertson,Lisa Simpson
Anna Watson,David Palmer
Ella Anderson,David Palmer
Austin Welch,Josiah Bartlet
Anna Hughes,Claire Underwood
Trevor McDonald,David Palmer
Zoe Butler,Josiah Bartlet
Frank Glover,Josiah Bartlet
Trevor Pullman,David Palmer
Faith Knox,Lisa Simpson
Alison Slater,Claire Underwood
Edward Robertson,Josiah Bartlet
Andrew Chapman,David Palmer
Luke Walsh,Claire Underwood
Carolyn Wright,Josiah Bartlet
Bella Short,Claire Underwood
David Sutherland,Josiah Bartlet
Connor Lyman,Josiah Bartlet
Austin Roberts,Claire Underwood
Chloe Walsh,Josiah Bartlet
Boris Carr,Josiah Bartlet
Deirdre Mitchell,Josiah Bartlet
Anne Hamilton,Lisa Simpson
Alan Morrison,Lisa Simpson
Connor Marshall,Claire Underwood
Sophie Miller,Claire Underwood
Jane Knox,Claire Underwood
Luke Churchill,Claire Underwood
Diana King,Lisa Simpson
Boris Slater,David Palmer
Oliver Walsh,Lisa Simpson
Katherine Morrison,Claire Underwood
Mary Reid,Lisa Simpson
Claire Hill,Josiah Bartlet
Katherine Wilson,Lisa Simpson
Nicholas Black,Claire Underwood
Karen Poole,Claire Underwood
Caroline Knox,Josiah Bartlet
Julia Wilson,Lisa Simpson
Dorothy Thomson,Lisa Simpson
Stephen Coleman,Lisa Simpson
Matt Springer,Claire Underwood
Donna Cornish,Josiah Bartlet
Fiona Kelly,David Palmer
Boris Thomson,David Palmer
Anthony Arnold,Josiah Bartlet
Benjamin Newman,Lisa Simpson
Natalie Hill,Claire Underwood
Connor Anderson,David Palmer
Yvonne Kerr,Claire Underwood
Keith Mackay,Claire Underwood
Grace Glover,Claire Underwood
Gavin Watson,Lisa Simpson
Jack Wallace,Claire Underwood
Victoria Lyman,Claire Underwood
Jessica Rees,David Palmer
Phil Randall,David Palmer
Katherine Jackson,Josiah Bartlet
Charles Mackenzie,Josiah Bartlet
Samantha Sanderson,Josiah Bartlet
Sarah Greene,Claire Underwood
Tracey Mackay,Lisa Simpson
Wendy Cornish,Lisa Simpson
Grace Vaughan,Claire Underwood
Felicity McLean,Josiah Bartlet
Lucas Slater,Lisa Simpson
Lisa Morgan,David Palmer
Audrey Carr,Lisa Simpson
Leonard Clark,Josiah Bartlet
Tim Davidson,David Palmer
Sophie Simpson,Lisa Simpson
Austin Ellison,Josiah Bartlet
Victoria Gill,Josiah Bartlet
Charles Harris,Lisa Simpson
Karen Anderson,David Palmer
Justin Grant,Claire Underwood
Piers Bailey,Josiah Bartlet
Cameron Sutherland,David Palmer
Trevor Young,David Palmer
Pippa Morgan,Claire Underwood
Natalie Skinner,Josiah Bartlet
Brandon Kerr,Josiah Bartlet
Julian Johnston,Josiah Bartlet
Joshua Ross,Josiah Bartlet
Dan Rees,Claire Underwood
Brian Fisher,Lisa Simpson
Anna Arnold,Claire Underwood
Irene May,Josiah Bartlet
Tracey Sanderson,Josiah Bartlet
Leonard Morgan,Claire Underwood
Nicola Forsyth,David Palmer
Adam Nash,Lisa Simpson
Peter Murray,Claire Underwood
Rose Berry,David Palmer
Steven Miller,Claire Underwood
Austin Mitchell,Lisa Simpson
Joseph Powell,David Palmer
Sean Roberts,Josiah Bartlet
Dominic Mitchell,Lisa Simpson
Maria Peake,David Palmer
Sebastian Payne,Claire Underwood
Paul MacDonald,Claire Underwood
Maria Gibson,Claire Underwood
Virginia Taylor,Lisa Simpson
Andrew Lambert,Claire Underwood
Deirdre Mackay,Josiah Bartlet
Deirdre Thomson,Claire Underwood
Melanie Ellison,Lisa Simpson
Carol Oliver,Claire Underwood
Audrey Slater,Lisa Simpson
Anna Chapman,Claire Underwood
Rebecca Oliver,Lisa Simpson
Colin Howard,Josiah Bartlet
Andrew Kerr,Lisa Simpson
Ian Carr,Lisa Simpson
Warren Roberts,Lisa Simpson
Penelope Wilkins,Claire Underwood
Justin Springer,Claire Underwood
Bella Lyman,Lisa Simpson
Katherine King,Lisa Simpson
Dylan Roberts,David Palmer
Stewart Reid,David Palmer
Amelia Martin,Claire Underwood
Sam Dickens,Josiah Bartlet
Ella Baker,Claire Underwood
Lauren Hart,David Palmer
Harry Marshall,Josiah Bartlet
Isaac Hemmings,Josiah Bartlet
Diane Lee,David Palmer
Jennifer Hart,Lisa Simpson
Neil Stewart,Claire Underwood
Christopher Hardacre,Josiah Bartlet
Karen Metcalfe,Claire Underwood
Molly Poole,Josiah Bartlet
Owen Morrison,Lisa Simpson
Leah Buckland,David Palmer
Luke Russell,David Palmer
Paul Ellison,Claire Underwood
Faith MacDonald,David Palmer
Lauren Oliver,Lisa Simpson
Julia Burgess,Claire Underwood
Amanda Mitchell,Josiah Bartlet
Stewart Hemmings,Lisa Simpson
Oliver Dyer,Claire Underwood
Penelope North,Lisa Simpson
Sonia Mackay,Lisa Simpson
Mary Glover,Claire Underwood
Diane Hemmings,Claire Underwood
Richard Lyman,David Palmer
Lisa Lyman,Claire Underwood
Felicity Payne,Claire Underwood
Kimberly Thomson,Lisa Simpson
Warren Payne,Lisa Simpson
Keith Cornish,David Palmer
Stewart Payne,Lisa Simpson
Charles Campbell,Claire Underwood
Ella Gray,Claire Underwood
Lisa Nash,Josiah Bartlet
Maria Bower,Lisa Simpson
Alan Chapman,Josiah Bartlet
Julia Kerr,Josiah Bartlet
Kylie Peters,David Palmer
Anne Underwood,David Palmer
Maria Paige,Lisa Simpson
Emma Bailey,Claire Underwood
Ryan Sanderson,David Palmer
Sophie Marshall,David Palmer
Dominic Buckland,Josiah Bartlet
Chloe Avery,Lisa Simpson
Grace Rutherford,Lisa Simpson
Michelle Oliver,Josiah Bartlet
Phil Peters,Claire Underwood
Austin White,Lisa Simpson
Joe Lyman,Lisa Simpson
Tracey Mackenzie,David Palmer
William Fisher,Lisa Simpson
Rebecca Springer,Lisa Simpson
Liam Welch,Lisa Simpson
Irene Nash,Claire Underwood
Hannah MacLeod,David Palmer
Alexander Campbell,Claire Underwood
Charles Pullman,David Palmer
Peter Arnold,Josiah Bartlet
Sarah Paige,Claire Underwood
Frank Tucker,Claire Underwood
Rachel Lewis,Josiah Bartlet
Dominic Black,David Palmer
Mary Paige,David Palmer
Carl Peters,David Palmer
Katherine Sharp,Josiah Bartlet
James Arnold,Claire Underwood
Bernadette Alsop,David Palmer
Theresa Martin,Claire Underwood
Sue Stewart,Josiah Bartlet
Abigail Rees,David Palmer
Maria Watson,David Palmer
Grace Miller,David Palmer
Edward North,Claire Underwood
Adam Slater,Claire Underwood
Anthony Edmunds,David Palmer
Phil Young,Claire Underwood
Boris Poole,Claire Underwood
David Knox,Josiah Bartlet
Austin MacLeod,Claire Underwood
Heather Roberts,Claire Underwood
Victoria Wallace,David Palmer
Sally Smith,Claire Underwood
Robert Peake,Claire Underwood
Richard Edmunds,David Palmer
Ella Reid,David Palmer
James Sutherland,Lisa Simpson
Donna Paige,Josiah Bartlet
Lillian McLean,Claire Underwood
Jennifer Churchill,Josiah Bartlet
Sue Walker,Claire Underwood
Dan Henderson,David Palmer
Steven Arnold,David Palmer
David Metcalfe,Josiah Bartlet
Samantha Blake,Lisa Simpson
Theresa Carr,Lisa Simpson
Grace Anderson,David Palmer
Joan Gill,Claire Underwood
Julian North,David Palmer
Joe Miller,Josiah Bartlet
Heather Wilson,Lisa Simpson
Nathan Knox,Claire Underwood
Rebecca Lee,Claire Underwood
Lillian Skinner,David Palmer
Keith Payne,David Palmer
Cameron Bell,Josiah Bartlet
Alexandra Powell,Lisa Simpson
Piers Howard,Josiah Bartlet
Oliver Springer,Lisa Simpson
Luke Poole,Lisa Simpson
Stephen MacDonald,Claire Underwood
Evan Bower,Claire Underwood
Audrey Clark,David Palmer
Michelle Davidson,David Palmer
Amy Parr,David Palmer
Ian Baker,Lisa Simpson
Sally Black,Claire Underwood
Joseph Anderson,David Palmer
Justin Hemmings,Josiah Bartlet
Nicholas Parsons,David Palmer
Felicity Manning,Claire Underwood
Frank Hughes,Lisa Simpson
Joshua Hemmings,Lisa Simpson
Evan Greene,Josiah Bartlet
Christopher Black,Lisa Simpson
Benjamin Lyman,Lisa Simpson
Stephanie Hamilton,Lisa Simpson
Paul Kerr,David Palmer
Dylan Ince,Claire Underwood
Wendy Vance,David Palmer
Simon Simpson,David Palmer
Nicholas Duncan,Claire Underwood
Nathan Paige,Josiah Bartlet
Ruth Ball,Josiah Bartlet
Megan Tucker,Lisa Simpson
Stephanie White,Claire Underwood
Blake Avery,David Palmer
Amy MacDonald,Lisa Simpson
Gabrielle Greene,Claire Underwood
Donna Baker,David Palmer
Sam Black,Lisa Simpson
Chloe MacLeod,David Palmer
Claire Glover,Josiah Bartlet
Lisa Anderson,David Palmer
Piers Fraser,Lisa Simpson
Claire Buckland,David Palmer
Piers Simpson,David Palmer
Ava Roberts,Claire Underwood
Robert Churchill,Lisa Simpson
Anne Sanderson,David Palmer
Virginia Abraham,Josiah Bartlet
